:START_ID,:END_ID,:TYPE
600326,10000001,belong_to
600491,10000020,belong_to
600491,10000004,belong_to
600491,10000002,belong_to
600502,10000004,belong_to
600502,10000116,belong_to
600528,10000018,belong_to
600528,10000004,belong_to
600528,10000138,belong_to
600528,10000061,belong_to
600528,10000081,belong_to
600545,10000066,belong_to
600545,10000004,belong_to
600545,10000060,belong_to
600545,10000068,belong_to
600545,10000104,belong_to
600634,10000021,belong_to
600634,10000016,belong_to
600634,10000017,belong_to
600681,10000120,belong_to
600681,10000005,belong_to
600820,10000018,belong_to
600820,10000004,belong_to
600820,10000017,belong_to
600820,10000061,belong_to
600820,10000029,belong_to
600820,10000057,belong_to
600970,10000004,belong_to
600970,10000040,belong_to
600970,10000107,belong_to
600970,10000067,belong_to
600986,10000016,belong_to
600986,10000050,belong_to
601117,10000004,belong_to
601117,10000012,belong_to
601186,10000004,belong_to
601186,10000076,belong_to
601186,10000077,belong_to
601186,10000107,belong_to
601186,10000083,belong_to
601186,10000138,belong_to
601186,10000061,belong_to
601390,10000004,belong_to
601390,10000076,belong_to
601390,10000077,belong_to
601390,10000138,belong_to
601390,10000061,belong_to
601618,10000004,belong_to
601618,10000077,belong_to
601618,10000107,belong_to
601618,10000102,belong_to
601618,10000138,belong_to
601618,10000013,belong_to
601668,10000004,belong_to
601668,10000107,belong_to
601668,10000102,belong_to
601668,10000137,belong_to
601668,10000012,belong_to
601668,10000013,belong_to
601669,10000018,belong_to
601669,10000004,belong_to
601669,10000016,belong_to
601669,10000107,belong_to
601669,10000042,belong_to
601669,10000083,belong_to
601669,10000116,belong_to
601669,10000013,belong_to
601789,10000004,belong_to
601789,10000043,belong_to
601789,10000032,belong_to
601800,10000004,belong_to
601800,10000076,belong_to
601800,10000077,belong_to
601800,10000083,belong_to
601800,10000061,belong_to
601886,10000042,belong_to
601886,10000078,belong_to
603969,10000090,belong_to
603969,10000061,belong_to
000010,10000139,belong_to
000010,10000128,belong_to
000010,10000026,belong_to
000010,10000089,belong_to
000010,10000062,belong_to
000023,10000110,belong_to
000023,10000085,belong_to
000023,10000062,belong_to
000055,10000019,belong_to
000055,10000085,belong_to
000055,10000071,belong_to
000055,10000128,belong_to
000055,10000042,belong_to
000055,10000142,belong_to
000055,10000032,belong_to
000055,10000006,belong_to
000055,10000062,belong_to
000055,10000014,belong_to
000065,10000021,belong_to
000065,10000016,belong_to
000065,10000061,belong_to
000065,10000062,belong_to
000090,10000110,belong_to
000090,10000085,belong_to
000090,10000062,belong_to
000498,10000104,belong_to
000509,10000139,belong_to
000509,10000128,belong_to
000509,10000081,belong_to
000619,10000075,belong_to
000619,10000102,belong_to
000619,10000142,belong_to
000619,10000008,belong_to
000619,10000067,belong_to
000786,10000090,belong_to
000786,10000128,belong_to
000786,10000102,belong_to
000786,10000142,belong_to
000786,10000027,belong_to
000786,10000067,belong_to
000786,10000014,belong_to
000928,10000093,belong_to
000928,10000053,belong_to
000928,10000026,belong_to
000928,10000084,belong_to
000961,10000027,belong_to
000961,10000000,belong_to
002047,10000101,belong_to
002047,10000035,belong_to
002051,10000004,belong_to
002051,10000076,belong_to
002051,10000107,belong_to
002051,10000012,belong_to
002051,10000060,belong_to
002051,10000116,belong_to
002051,10000057,belong_to
002060,10000085,belong_to
002060,10000097,belong_to
002060,10000083,belong_to
002060,10000063,belong_to
002060,10000116,belong_to
002060,10000098,belong_to
002060,10000014,belong_to
002062,10000042,belong_to
002062,10000130,belong_to
002081,10000118,belong_to
002081,10000004,belong_to
002081,10000040,belong_to
002081,10000119,belong_to
002081,10000107,belong_to
002081,10000128,belong_to
002081,10000012,belong_to
002081,10000000,belong_to
002081,10000069,belong_to
002116,10000000,belong_to
002140,10000075,belong_to
002140,10000083,belong_to
002140,10000008,belong_to
002140,10000060,belong_to
002140,10000113,belong_to
002163,10000128,belong_to
002163,10000042,belong_to
002163,10000142,belong_to
002163,10000027,belong_to
002163,10000008,belong_to
002178,10000020,belong_to
002178,10000016,belong_to
002178,10000142,belong_to
002178,10000105,belong_to
002178,10000032,belong_to
002205,10000116,belong_to
002205,10000105,belong_to
002205,10000032,belong_to
002225,10000000,belong_to
002225,10000001,belong_to
002247,10000016,belong_to
002247,10000128,belong_to
002271,10000118,belong_to
002271,10000119,belong_to
002271,10000061,belong_to
002271,10000000,belong_to
002271,10000032,belong_to
002271,10000078,belong_to
002307,10000027,belong_to
002307,10000104,belong_to
002310,10000118,belong_to
002310,10000119,belong_to
002310,10000128,belong_to
002310,10000012,belong_to
002310,10000060,belong_to
002310,10000000,belong_to
002314,10000103,belong_to
002325,10000128,belong_to
002325,10000000,belong_to
002325,10000032,belong_to
002325,10000100,belong_to
002372,10000102,belong_to
002372,10000142,belong_to
002372,10000105,belong_to
002372,10000000,belong_to
002375,10000030,belong_to
002375,10000128,belong_to
002375,10000012,belong_to
002375,10000000,belong_to
002375,10000032,belong_to
002392,10000105,belong_to
002392,10000026,belong_to
002392,10000001,belong_to
002398,10000105,belong_to
002398,10000032,belong_to
002398,10000078,belong_to
002398,10000064,belong_to
002431,10000090,belong_to
002431,10000128,belong_to
002431,10000000,belong_to
002431,10000069,belong_to
002468,10000120,belong_to
002468,10000016,belong_to
002468,10000108,belong_to
002468,10000143,belong_to
002468,10000002,belong_to
002469,10000120,belong_to
002469,10000008,belong_to
002469,10000032,belong_to
002469,10000050,belong_to
002482,10000120,belong_to
002482,10000128,belong_to
002482,10000027,belong_to
002482,10000000,belong_to
002482,10000032,belong_to
002482,10000069,belong_to
002542,10000021,belong_to
002542,10000090,belong_to
002586,10000116,belong_to
002596,10000003,belong_to
002596,10000000,belong_to
002620,10000042,belong_to
002628,10000081,belong_to
002628,10000032,belong_to
002652,10000142,belong_to
002652,10000069,belong_to
002659,10000002,belong_to
002663,10000120,belong_to
002663,10000066,belong_to
002663,10000128,belong_to
002663,10000000,belong_to
002663,10000032,belong_to
002671,10000050,belong_to
002671,10000122,belong_to
002717,10000128,belong_to
002717,10000015,belong_to
300080,10000007,belong_to
300080,10000042,belong_to
300080,10000032,belong_to
300117,10000120,belong_to
300117,10000090,belong_to
300117,10000128,belong_to
300117,10000142,belong_to
300117,10000000,belong_to
300163,10000016,belong_to
300163,10000142,belong_to
300284,10000000,belong_to
600143,10000093,belong_to
600143,10000020,belong_to
600143,10000152,belong_to
600143,10000004,belong_to
600143,10000086,belong_to
600143,10000083,belong_to
600143,10000126,belong_to
600143,10000078,belong_to
600146,10000093,belong_to
600146,10000004,belong_to
600146,10000109,belong_to
600146,10000104,belong_to
600444,10000075,belong_to
600444,10000094,belong_to
600458,10000093,belong_to
600458,10000004,belong_to
600458,10000061,belong_to
600458,10000060,belong_to
600458,10000111,belong_to
600458,10000087,belong_to
600589,10000042,belong_to
600589,10000043,belong_to
600589,10000013,belong_to
603806,10000042,belong_to
000407,10000066,belong_to
000407,10000010,belong_to
000407,10000156,belong_to
000407,10000068,belong_to
000407,10000026,belong_to
000859,10000075,belong_to
000859,10000106,belong_to
000973,10000007,belong_to
000973,10000092,belong_to
000973,10000052,belong_to
000973,10000042,belong_to
000973,10000027,belong_to
000973,10000067,belong_to
000973,10000105,belong_to
002002,10000032,belong_to
002108,10000007,belong_to
002108,10000090,belong_to
002108,10000005,belong_to
002108,10000095,belong_to
002263,10000007,belong_to
002263,10000152,belong_to
002263,10000080,belong_to
002324,10000023,belong_to
002324,10000000,belong_to
002343,10000016,belong_to
002343,10000015,belong_to
002457,10000090,belong_to
002457,10000109,belong_to
002457,10000116,belong_to
002457,10000078,belong_to
002522,10000020,belong_to
002641,10000042,belong_to
300169,10000142,belong_to
300169,10000000,belong_to
300169,10000002,belong_to
300198,10000060,belong_to
300198,10000000,belong_to
300198,10000064,belong_to
300218,10000075,belong_to
300218,10000000,belong_to
300221,10000030,belong_to
300221,10000002,belong_to
300230,10000052,belong_to
300305,10000002,belong_to
300321,10000050,belong_to
300325,10000021,belong_to
300325,10000058,belong_to
300325,10000005,belong_to
300393,10000042,belong_to
600056,10000005,belong_to
600056,10000026,belong_to
600122,10000036,belong_to
600122,10000118,belong_to
600122,10000119,belong_to
600122,10000005,belong_to
600122,10000027,belong_to
600122,10000000,belong_to
600122,10000026,belong_to
600122,10000078,belong_to
600136,10000005,belong_to
600136,10000079,belong_to
600136,10000026,belong_to
600136,10000069,belong_to
600280,10000118,belong_to
600280,10000157,belong_to
600280,10000119,belong_to
600280,10000005,belong_to
600280,10000107,belong_to
600280,10000027,belong_to
600280,10000032,belong_to
600306,10000118,belong_to
600306,10000119,belong_to
600306,10000005,belong_to
600306,10000009,belong_to
600327,10000118,belong_to
600327,10000020,belong_to
600327,10000119,belong_to
600327,10000005,belong_to
600327,10000026,belong_to
600327,10000078,belong_to
600361,10000076,belong_to
600361,10000049,belong_to
600361,10000013,belong_to
600415,10000020,belong_to
600415,10000157,belong_to
600415,10000004,belong_to
600415,10000005,belong_to
600415,10000107,belong_to
600415,10000140,belong_to
600415,10000145,belong_to
600415,10000026,belong_to
600511,10000016,belong_to
600511,10000013,belong_to
600515,10000003,belong_to
600515,10000004,belong_to
600515,10000016,belong_to
600515,10000082,belong_to
600515,10000006,belong_to
600628,10000055,belong_to
600628,10000056,belong_to
600628,10000017,belong_to
600628,10000057,belong_to
600631,10000017,belong_to
600631,10000057,belong_to
600655,10000004,belong_to
600655,10000076,belong_to
600655,10000055,belong_to
600655,10000005,belong_to
600655,10000056,belong_to
600655,10000107,belong_to
600655,10000031,belong_to
600655,10000017,belong_to
600655,10000032,belong_to
600655,10000026,belong_to
600655,10000057,belong_to
600682,10000016,belong_to
600682,10000005,belong_to
600682,10000027,belong_to
600682,10000026,belong_to
600682,10000002,belong_to
600693,10000157,belong_to
600693,10000064,belong_to
600694,10000157,belong_to
600694,10000004,belong_to
600694,10000012,belong_to
600694,10000074,belong_to
600694,10000013,belong_to
600697,10000157,belong_to
600697,10000076,belong_to
600697,10000107,belong_to
600697,10000084,belong_to
600712,10000080,belong_to
600712,10000157,belong_to
600712,10000082,belong_to
600712,10000002,belong_to
600713,10000080,belong_to
600713,10000005,belong_to
600713,10000035,belong_to
600723,10000157,belong_to
600729,10000118,belong_to
600729,10000157,belong_to
600729,10000119,belong_to
600729,10000016,belong_to
600729,10000107,belong_to
600729,10000081,belong_to
600738,10000018,belong_to
600738,10000016,belong_to
600738,10000005,belong_to
600738,10000109,belong_to
600738,10000032,belong_to
600738,10000104,belong_to
600753,10000035,belong_to
600774,10000079,belong_to
600778,10000157,belong_to
600778,10000005,belong_to
600778,10000032,belong_to
600778,10000104,belong_to
600785,10000157,belong_to
600785,10000005,belong_to
600785,10000109,belong_to
600785,10000026,belong_to
600785,10000104,belong_to
600790,10000038,belong_to
600790,10000005,belong_to
600790,10000032,belong_to
600814,10000157,belong_to
600814,10000069,belong_to
600821,10000146,belong_to
600824,10000031,belong_to
600824,10000017,belong_to
600824,10000029,belong_to
600827,10000118,belong_to
600827,10000019,belong_to
600827,10000080,belong_to
600827,10000157,belong_to
600827,10000004,belong_to
600827,10000119,belong_to
600827,10000005,belong_to
600827,10000056,belong_to
600827,10000017,belong_to
600827,10000057,belong_to
600827,10000013,belong_to
600828,10000005,belong_to
600828,10000081,belong_to
600833,10000017,belong_to
600833,10000057,belong_to
600838,10000005,belong_to
600838,10000017,belong_to
600838,10000026,belong_to
600856,10000084,belong_to
600857,10000005,belong_to
600857,10000028,belong_to
600857,10000026,belong_to
600858,10000157,belong_to
600858,10000013,belong_to
600859,10000118,belong_to
600859,10000080,belong_to
600859,10000157,belong_to
600859,10000076,belong_to
600859,10000119,belong_to
600859,10000016,belong_to
600859,10000083,belong_to
600865,10000005,belong_to
600865,10000026,belong_to
600891,10000139,belong_to
600891,10000031,belong_to
600898,10000050,belong_to
600998,10000118,belong_to
600998,10000119,belong_to
600998,10000079,belong_to
600998,10000078,belong_to
600998,10000133,belong_to
600998,10000100,belong_to
601010,10000118,belong_to
601010,10000157,belong_to
601010,10000119,belong_to
601010,10000005,belong_to
601116,10000127,belong_to
601607,10000004,belong_to
601607,10000077,belong_to
601607,10000125,belong_to
601607,10000124,belong_to
601607,10000057,belong_to
601607,10000013,belong_to
601933,10000070,belong_to
601933,10000118,belong_to
601933,10000080,belong_to
601933,10000157,belong_to
601933,10000119,belong_to
601933,10000032,belong_to
601933,10000064,belong_to
000026,10000019,belong_to
000026,10000021,belong_to
000026,10000155,belong_to
000026,10000062,belong_to
000028,10000019,belong_to
000028,10000125,belong_to
000028,10000012,belong_to
000028,10000062,belong_to
000062,10000085,belong_to
000062,10000038,belong_to
000062,10000027,belong_to
000062,10000140,belong_to
000062,10000032,belong_to
000062,10000062,belong_to
000408,10000016,belong_to
000408,10000009,belong_to
000408,10000001,belong_to
000411,10000032,belong_to
000416,10000121,belong_to
000416,10000157,belong_to
000416,10000005,belong_to
000416,10000072,belong_to
000416,10000083,belong_to
000416,10000073,belong_to
000416,10000050,belong_to
000417,10000075,belong_to
000417,10000157,belong_to
000417,10000005,belong_to
000417,10000083,belong_to
000419,10000020,belong_to
000419,10000005,belong_to
000419,10000026,belong_to
000419,10000088,belong_to
000419,10000087,belong_to
000501,10000157,belong_to
000501,10000079,belong_to
000516,10000005,belong_to
000516,10000109,belong_to
000516,10000027,belong_to
000516,10000129,belong_to
000516,10000133,belong_to
000560,10000005,belong_to
000560,10000000,belong_to
000560,10000002,belong_to
000564,10000118,belong_to
000564,10000018,belong_to
000564,10000120,belong_to
000564,10000157,belong_to
000564,10000119,belong_to
000564,10000016,belong_to
000564,10000005,belong_to
000564,10000109,belong_to
000564,10000026,belong_to
000564,10000104,belong_to
000587,10000016,belong_to
000587,10000139,belong_to
000587,10000031,belong_to
000591,10000042,belong_to
000638,10000090,belong_to
000638,10000016,belong_to
000638,10000095,belong_to
000679,10000072,belong_to
000679,10000073,belong_to
000705,10000005,belong_to
000705,10000026,belong_to
000705,10000057,belong_to
000715,10000157,belong_to
000715,10000006,belong_to
000759,10000118,belong_to
000759,10000157,belong_to
000759,10000076,belong_to
000759,10000119,belong_to
000759,10000005,belong_to
000759,10000079,belong_to
000785,10000118,belong_to
000785,10000119,belong_to
000785,10000005,belong_to
000785,10000079,belong_to
000829,10000080,belong_to
000829,10000039,belong_to
000829,10000054,belong_to
000829,10000016,belong_to
000829,10000126,belong_to
000829,10000048,belong_to
000882,10000118,belong_to
000882,10000080,belong_to
000882,10000119,belong_to
000882,10000083,belong_to
000882,10000013,belong_to
000906,10000127,belong_to
000906,10000068,belong_to
000906,10000087,belong_to
000987,10000157,belong_to
000987,10000016,belong_to
000987,10000027,belong_to
000987,10000155,belong_to
002024,10000118,belong_to
002024,10000157,belong_to
002024,10000004,belong_to
002024,10000040,belong_to
002024,10000076,belong_to
002024,10000119,belong_to
002024,10000107,belong_to
002024,10000127,belong_to
002024,10000012,belong_to
002024,10000140,belong_to
002024,10000126,belong_to
002024,10000078,belong_to
002024,10000002,belong_to
002187,10000085,belong_to
002251,10000118,belong_to
002251,10000157,belong_to
002251,10000119,belong_to
002251,10000087,belong_to
002264,10000118,belong_to
002264,10000119,belong_to
002264,10000016,belong_to
002264,10000049,belong_to
002264,10000000,belong_to
002264,10000064,belong_to
002264,10000002,belong_to
002264,10000048,belong_to
002277,10000118,belong_to
002277,10000020,belong_to
002277,10000157,belong_to
002277,10000076,belong_to
002277,10000119,belong_to
002277,10000005,belong_to
002277,10000000,belong_to
002277,10000026,belong_to
002277,10000088,belong_to
002277,10000078,belong_to
002277,10000155,belong_to
002277,10000087,belong_to
002277,10000048,belong_to
002336,10000110,belong_to
002336,10000009,belong_to
002344,10000118,belong_to
002344,10000020,belong_to
002344,10000157,belong_to
002344,10000119,belong_to
002344,10000107,belong_to
002344,10000032,belong_to
002416,10000110,belong_to
002416,10000039,belong_to
002416,10000000,belong_to
002416,10000126,belong_to
002416,10000048,belong_to
002419,10000118,belong_to
002419,10000157,belong_to
002419,10000119,belong_to
002419,10000048,belong_to
002441,10000052,belong_to
002556,10000075,belong_to
002556,10000006,belong_to
002561,10000118,belong_to
002561,10000157,belong_to
002561,10000119,belong_to
002589,10000050,belong_to
002697,10000118,belong_to
002697,10000120,belong_to
002697,10000157,belong_to
002697,10000119,belong_to
002697,10000081,belong_to
002697,10000048,belong_to
300022,10000081,belong_to
300022,10000002,belong_to
600070,10000020,belong_to
600070,10000016,belong_to
600070,10000005,belong_to
600070,10000026,belong_to
600152,10000053,belong_to
600152,10000014,belong_to
600156,10000005,belong_to
600156,10000026,belong_to
600156,10000006,belong_to
600156,10000087,belong_to
600220,10000114,belong_to
600220,10000040,belong_to
600220,10000058,belong_to
600220,10000005,belong_to
600220,10000042,belong_to
600220,10000014,belong_to
600232,10000007,belong_to
600448,10000050,belong_to
600493,10000035,belong_to
600493,10000064,belong_to
600626,10000017,belong_to
600626,10000006,belong_to
600630,10000065,belong_to
600630,10000055,belong_to
600630,10000056,belong_to
600630,10000017,belong_to
600630,10000029,belong_to
600630,10000057,belong_to
600689,10000019,belong_to
600689,10000055,belong_to
600689,10000005,belong_to
600689,10000024,belong_to
600689,10000017,belong_to
600689,10000099,belong_to
600689,10000135,belong_to
600689,10000026,belong_to
600689,10000029,belong_to
600689,10000057,belong_to
600689,10000002,belong_to
600735,10000121,belong_to
600735,10000024,belong_to
600735,10000072,belong_to
600735,10000073,belong_to
600735,10000053,belong_to
600735,10000091,belong_to
600735,10000050,belong_to
600851,10000019,belong_to
600851,10000020,belong_to
600851,10000123,belong_to
600851,10000005,belong_to
600851,10000017,belong_to
600851,10000125,belong_to
600851,10000026,belong_to
600851,10000129,belong_to
600987,10000004,belong_to
600987,10000011,belong_to
600987,10000001,belong_to
601339,10000120,belong_to
601339,10000005,belong_to
601339,10000032,belong_to
601339,10000078,belong_to
601599,10000029,belong_to
601599,10000015,belong_to
603558,10000118,belong_to
603558,10000119,belong_to
000018,10000019,belong_to
000018,10000062,belong_to
000045,10000019,belong_to
000045,10000062,belong_to
000158,10000005,belong_to
000158,10000026,belong_to
000158,10000029,belong_to
000611,10000092,belong_to
000611,10000043,belong_to
000611,10000009,belong_to
000611,10000032,belong_to
000726,10000019,belong_to
000726,10000096,belong_to
000726,10000050,belong_to
000779,10000109,belong_to
000779,10000104,belong_to
000803,10000016,belong_to
000803,10000081,belong_to
000813,10000016,belong_to
000813,10000005,belong_to
000813,10000008,belong_to
000813,10000001,belong_to
000850,10000075,belong_to
000850,10000005,belong_to
000850,10000083,belong_to
000850,10000026,belong_to
000850,10000001,belong_to
000850,10000029,belong_to
000955,10000023,belong_to
000971,10000016,belong_to
000971,10000005,belong_to
000971,10000043,belong_to
000971,10000048,belong_to
000982,10000080,belong_to
000982,10000109,belong_to
000982,10000104,belong_to
002034,10000060,belong_to
002034,10000068,belong_to
002034,10000000,belong_to
002034,10000032,belong_to
002042,10000005,belong_to
002042,10000000,belong_to
002042,10000032,belong_to
002042,10000088,belong_to
002070,10000007,belong_to
002070,10000080,belong_to
002070,10000001,belong_to
002070,10000006,belong_to
002070,10000064,belong_to
002072,10000050,belong_to
002072,10000048,belong_to
002083,10000114,belong_to
002083,10000042,belong_to
002083,10000067,belong_to
002083,10000032,belong_to
002083,10000050,belong_to
002083,10000014,belong_to
002087,10000005,belong_to
002087,10000006,belong_to
002087,10000088,belong_to
002127,10000016,belong_to
002144,10000027,belong_to
002193,10000002,belong_to
002404,10000020,belong_to
002404,10000053,belong_to
002516,10000042,belong_to
600055,10000127,belong_to
600297,10000125,belong_to
600297,10000074,belong_to
600587,10000080,belong_to
600587,10000050,belong_to
600763,10000091,belong_to
600763,10000133,belong_to
000150,10000032,belong_to
002223,10000024,belong_to
002223,10000107,belong_to
002223,10000127,belong_to
002382,10000050,belong_to
002432,10000126,belong_to
002432,10000158,belong_to
002614,10000032,belong_to
002614,10000064,belong_to
300003,10000076,belong_to
300003,10000027,belong_to
300003,10000099,belong_to
300015,10000000,belong_to
300015,10000133,belong_to
300015,10000087,belong_to
300030,10000099,belong_to
300030,10000129,belong_to
300061,10000032,belong_to
300061,10000158,belong_to
300171,10000027,belong_to
300171,10000099,belong_to
300216,10000136,belong_to
300216,10000099,belong_to
300216,10000135,belong_to
300216,10000000,belong_to
300216,10000087,belong_to
300238,10000129,belong_to
300244,10000118,belong_to
300244,10000136,belong_to
300244,10000119,belong_to
300244,10000024,belong_to
300244,10000099,belong_to
300244,10000135,belong_to
300244,10000000,belong_to
300247,10000075,belong_to
300247,10000016,belong_to
300247,10000024,belong_to
300247,10000143,belong_to
300273,10000016,belong_to
300273,10000125,belong_to
300273,10000129,belong_to
300298,10000107,belong_to
300298,10000000,belong_to
300298,10000087,belong_to
300314,10000091,belong_to
300318,10000091,belong_to
300326,10000122,belong_to
300347,10000076,belong_to
300347,10000032,belong_to
600111,10000007,belong_to
600111,10000004,belong_to
600111,10000150,belong_to
600111,10000022,belong_to
600111,10000012,belong_to
600111,10000014,belong_to
600139,10000007,belong_to
600139,10000037,belong_to
600139,10000004,belong_to
600139,10000081,belong_to
600139,10000069,belong_to
600219,10000004,belong_to
600219,10000076,belong_to
600219,10000107,belong_to
600255,10000007,belong_to
600255,10000075,belong_to
600255,10000005,belong_to
600255,10000088,belong_to
600255,10000045,belong_to
600255,10000078,belong_to
600259,10000004,belong_to
600259,10000150,belong_to
600259,10000022,belong_to
600259,10000083,belong_to
600311,10000004,belong_to
600311,10000109,belong_to
600311,10000031,belong_to
600311,10000063,belong_to
600311,10000106,belong_to
600311,10000094,belong_to
600331,10000080,belong_to
600331,10000150,belong_to
600331,10000005,belong_to
600331,10000081,belong_to
600331,10000026,belong_to
600331,10000089,belong_to
600362,10000018,belong_to
600362,10000037,belong_to
600362,10000004,belong_to
600362,10000150,belong_to
600362,10000077,belong_to
600362,10000022,belong_to
600362,10000002,belong_to
600390,10000007,belong_to
600390,10000018,belong_to
600390,10000052,belong_to
600390,10000058,belong_to
600390,10000016,belong_to
600390,10000005,belong_to
600390,10000009,belong_to
600390,10000087,belong_to
600432,10000150,belong_to
600432,10000009,belong_to
600456,10000018,belong_to
600456,10000004,belong_to
600456,10000021,belong_to
600456,10000076,belong_to
600456,10000150,belong_to
600456,10000030,belong_to
600456,10000109,belong_to
600456,10000111,belong_to
600459,10000065,belong_to
600459,10000066,belong_to
600459,10000058,belong_to
600489,10000004,belong_to
600489,10000031,belong_to
600489,10000138,belong_to
600489,10000013,belong_to
600497,10000018,belong_to
600497,10000004,belong_to
600497,10000150,belong_to
600531,10000066,belong_to
600531,10000031,belong_to
600531,10000096,belong_to
600531,10000068,belong_to
600547,10000018,belong_to
600547,10000004,belong_to
600547,10000107,belong_to
600547,10000031,belong_to
600547,10000137,belong_to
600547,10000012,belong_to
600547,10000013,belong_to
600549,10000007,belong_to
600549,10000004,belong_to
600549,10000150,belong_to
600549,10000022,belong_to
600549,10000096,belong_to
600549,10000053,belong_to
600549,10000064,belong_to
600595,10000101,belong_to
600595,10000005,belong_to
600595,10000043,belong_to
600595,10000088,belong_to
600595,10000045,belong_to
600673,10000018,belong_to
600673,10000042,belong_to
600673,10000124,belong_to
600711,10000004,belong_to
600711,10000031,belong_to
600711,10000064,belong_to
600714,10000150,belong_to
600714,10000032,belong_to
600768,10000016,belong_to
600768,10000035,belong_to
600888,10000005,belong_to
600888,10000026,belong_to
600961,10000018,belong_to
600961,10000096,belong_to
600961,10000087,belong_to
601137,10000016,belong_to
601168,10000007,belong_to
601168,10000004,belong_to
601168,10000150,belong_to
601168,10000113,belong_to
601600,10000004,belong_to
601600,10000077,belong_to
601600,10000022,belong_to
601600,10000137,belong_to
601600,10000138,belong_to
601677,10000061,belong_to
601899,10000004,belong_to
601899,10000077,belong_to
601899,10000031,belong_to
601899,10000011,belong_to
601899,10000137,belong_to
601899,10000002,belong_to
601958,10000004,belong_to
601958,10000150,belong_to
601958,10000107,belong_to
601958,10000109,belong_to
601958,10000067,belong_to
601958,10000002,belong_to
000060,10000004,belong_to
000060,10000150,belong_to
000060,10000005,belong_to
000060,10000026,belong_to
000060,10000089,belong_to
000060,10000062,belong_to
000426,10000080,belong_to
000426,10000005,belong_to
000602,10000083,belong_to
000603,10000016,belong_to
000603,10000005,belong_to
000603,10000027,belong_to
000612,10000005,belong_to
000612,10000000,belong_to
000612,10000032,belong_to
000612,10000026,belong_to
000630,10000075,belong_to
000630,10000004,belong_to
000630,10000150,belong_to
000630,10000012,belong_to
000630,10000068,belong_to
000657,10000029,belong_to
000697,10000150,belong_to
000697,10000109,belong_to
000697,10000067,belong_to
000751,10000026,belong_to
000758,10000037,belong_to
000758,10000004,belong_to
000758,10000150,belong_to
000758,10000022,belong_to
000758,10000002,belong_to
000758,10000013,belong_to
000762,10000007,belong_to
000762,10000004,belong_to
000762,10000150,belong_to
000831,10000150,belong_to
000831,10000022,belong_to
000831,10000009,belong_to
000831,10000002,belong_to
000878,10000037,belong_to
000878,10000004,belong_to
000878,10000150,belong_to
000878,10000005,belong_to
000878,10000027,belong_to
000878,10000083,belong_to
000878,10000026,belong_to
000878,10000089,belong_to
000960,10000080,belong_to
000960,10000004,belong_to
000960,10000150,belong_to
000960,10000016,belong_to
000960,10000013,belong_to
000962,10000007,belong_to
000962,10000150,belong_to
000962,10000109,belong_to
000962,10000042,belong_to
000962,10000009,belong_to
000962,10000045,belong_to
000962,10000002,belong_to
002082,10000142,belong_to
002149,10000025,belong_to
002149,10000109,belong_to
002149,10000035,belong_to
002149,10000045,belong_to
002155,10000004,belong_to
002155,10000107,belong_to
002155,10000031,belong_to
002155,10000087,belong_to
002155,10000002,belong_to
002167,10000025,belong_to
002167,10000080,belong_to
002167,10000021,belong_to
002167,10000076,belong_to
002167,10000058,belong_to
002167,10000000,belong_to
002167,10000002,belong_to
002171,10000007,belong_to
002171,10000018,belong_to
002171,10000075,belong_to
002171,10000037,belong_to
002171,10000030,belong_to
002171,10000023,belong_to
002171,10000078,belong_to
002182,10000032,belong_to
002182,10000126,belong_to
002203,10000065,belong_to
002203,10000052,belong_to
002203,10000005,belong_to
002203,10000111,belong_to
002203,10000032,belong_to
002203,10000001,belong_to
002237,10000005,belong_to
002237,10000031,belong_to
002333,10000000,belong_to
002333,10000126,belong_to
002340,10000007,belong_to
002340,10000066,belong_to
002340,10000052,belong_to
002340,10000150,belong_to
002340,10000042,belong_to
002340,10000027,belong_to
002340,10000053,belong_to
002340,10000068,belong_to
002378,10000150,belong_to
002378,10000002,belong_to
002379,10000008,belong_to
002379,10000009,belong_to
002379,10000105,belong_to
002379,10000050,belong_to
002428,10000021,belong_to
002428,10000150,belong_to
002428,10000032,belong_to
002460,10000007,belong_to
002460,10000052,belong_to
002460,10000000,belong_to
002501,10000052,belong_to
002501,10000021,belong_to
002501,10000083,belong_to
002501,10000061,belong_to
002501,10000032,belong_to
002501,10000126,belong_to
002501,10000084,belong_to
002540,10000052,belong_to
002540,10000030,belong_to
002540,10000111,belong_to
002578,10000064,belong_to
002617,10000007,belong_to
002617,10000120,belong_to
002617,10000016,belong_to
002617,10000042,belong_to
002617,10000032,belong_to
002617,10000115,belong_to
300034,10000021,belong_to
300034,10000107,belong_to
300034,10000095,belong_to
600167,10000016,belong_to
600168,10000016,belong_to
600168,10000060,belong_to
600168,10000049,belong_to
600168,10000079,belong_to
600187,10000065,belong_to
600187,10000060,belong_to
600283,10000116,belong_to
600283,10000029,belong_to
600323,10000066,belong_to
600323,10000076,belong_to
600323,10000060,belong_to
600323,10000068,belong_to
600333,10000004,belong_to
600333,10000084,belong_to
600461,10000083,belong_to
600461,10000060,belong_to
600461,10000029,belong_to
600617,10000019,belong_to
600617,10000017,belong_to
600635,10000038,belong_to
600635,10000077,belong_to
600635,10000005,belong_to
600635,10000017,belong_to
600635,10000026,belong_to
600635,10000029,belong_to
600649,10000066,belong_to
600649,10000004,belong_to
